algorithm,implementation,size,run,time_in_ms
dijkstra,js,medium,14,1.700000
dijkstra,js,medium,15,1.700000
dijkstra,js,medium,16,1.600000
dijkstra,js,medium,17,1.700000
dijkstra,js,medium,18,1.700000
dijkstra,js,medium,19,1.700000
dijkstra,js,medium,20,1.700000
dijkstra,js,medium,21,1.800000
dijkstra,js,medium,22,1.700000
dijkstra,js,medium,23,1.700000
dijkstra,js,medium,24,1.600000
dijkstra,js,medium,25,1.800000
dijkstra,js,medium,26,1.700000
dijkstra,js,medium,27,1.700000
dijkstra,js,medium,28,1.500000
dijkstra,js,medium,29,1.700000
dijkstra,js,medium,30,1.600000
dijkstra,wasm,medium,1,2.200000
dijkstra,wasm,medium,2,2.100000
dijkstra,wasm,medium,3,2.200000
dijkstra,wasm,medium,4,2.100000
dijkstra,wasm,medium,5,2.100000
dijkstra,wasm,medium,6,2.200000
dijkstra,wasm,medium,7,2.200000
dijkstra,wasm,medium,8,2.100000
dijkstra,wasm,medium,9,2.200000
dijkstra,wasm,medium,10,2.200000
dijkstra,wasm,medium,11,2.100000
dijkstra,wasm,medium,12,2.100000
dijkstra,wasm,medium,13,2.000000
dijkstra,wasm,medium,14,2.200000
dijkstra,wasm,medium,15,2.200000
dijkstra,wasm,medium,16,2.100000
dijkstra,wasm,medium,17,2.100000
dijkstra,wasm,medium,18,2.000000
dijkstra,wasm,medium,19,2.300000
dijkstra,wasm,medium,20,2.200000
dijkstra,wasm,medium,21,2.100000
dijkstra,wasm,medium,22,2.000000
dijkstra,wasm,medium,23,2.200000
dijkstra,wasm,medium,24,2.100000
dijkstra,wasm,medium,25,2.200000
dijkstra,wasm,medium,26,2.200000
dijkstra,wasm,medium,27,2.000000
dijkstra,wasm,medium,28,2.200000
dijkstra,wasm,medium,29,2.200000
dijkstra,wasm,medium,30,2.200000
dijkstra,js,large,1,21.800000
dijkstra,js,large,2,21.600000
dijkstra,js,large,3,21.000000
dijkstra,js,large,4,22.300000
dijkstra,js,large,5,21.500000
dijkstra,js,large,6,21.200000
dijkstra,js,large,7,20.700000
dijkstra,js,large,8,20.700000
dijkstra,js,large,9,20.200000
dijkstra,js,large,10,20.200000
dijkstra,js,large,11,20.300000
dijkstra,js,large,12,20.900000
dijkstra,js,large,13,20.800000
dijkstra,js,large,14,21.700000
dijkstra,js,large,15,20.200000
dijkstra,js,large,16,22.800000
dijkstra,js,large,17,21.200000
dijkstra,js,large,18,21.900000
dijkstra,js,large,19,20.700000
dijkstra,js,large,20,20.700000
dijkstra,js,large,21,20.700000
dijkstra,js,large,22,21.000000
dijkstra,js,large,23,21.200000
dijkstra,js,large,24,21.200000
dijkstra,js,large,25,21.100000
dijkstra,js,large,26,22.300000
dijkstra,js,large,27,22.000000
dijkstra,js,large,28,21.200000
dijkstra,js,large,29,21.300000
dijkstra,js,large,30,20.500000
dijkstra,wasm,large,1,28.900000
dijkstra,wasm,large,2,29.100000
dijkstra,wasm,large,3,29.000000
dijkstra,wasm,large,4,27.400000
dijkstra,wasm,large,5,28.100000
dijkstra,wasm,large,6,28.900000
dijkstra,wasm,large,7,29.300000
dijkstra,wasm,large,8,27.000000
dijkstra,wasm,large,9,28.200000
dijkstra,wasm,large,10,28.300000
dijkstra,wasm,large,11,27.700000
dijkstra,wasm,large,12,28.300000
dijkstra,wasm,large,13,27.100000
dijkstra,wasm,large,14,28.700000
dijkstra,wasm,large,15,28.000000
dijkstra,wasm,large,16,28.400000
dijkstra,wasm,large,17,27.500000
dijkstra,wasm,large,18,28.900000
dijkstra,wasm,large,19,28.300000
dijkstra,wasm,large,20,27.700000
dijkstra,wasm,large,21,28.400000
dijkstra,wasm,large,22,29.800000
dijkstra,wasm,large,23,30.900000
dijkstra,wasm,large,24,31.000000
dijkstra,wasm,large,25,31.800000
dijkstra,wasm,large,26,30.800000
dijkstra,wasm,large,27,29.900000
dijkstra,wasm,large,28,31.300000
dijkstra,wasm,large,29,35.200000
dijkstra,wasm,large,30,28.300000
dijkstra,js,very_large,1,345.500000
dijkstra,js,very_large,2,351.200000
dijkstra,js,very_large,3,348.100000
dijkstra,js,very_large,4,340.000000
dijkstra,js,very_large,5,339.300000
dijkstra,js,very_large,6,334.500000
dijkstra,js,very_large,7,338.600000
dijkstra,js,very_large,8,338.900000
dijkstra,js,very_large,9,336.300000
dijkstra,js,very_large,10,339.900000
dijkstra,js,very_large,11,339.400000
dijkstra,js,very_large,12,400.700000
dijkstra,js,very_large,13,394.700000
dijkstra,js,very_large,14,372.600000
dijkstra,js,very_large,15,391.700000
dijkstra,js,very_large,16,392.000000
dijkstra,js,very_large,17,380.000000
dijkstra,js,very_large,18,395.100000
dijkstra,js,very_large,19,394.100000
dijkstra,js,very_large,20,364.400000
dijkstra,js,very_large,21,338.000000
dijkstra,js,very_large,22,332.500000
dijkstra,js,very_large,23,343.500000
dijkstra,js,very_large,24,337.200000
dijkstra,js,very_large,25,335.900000
dijkstra,js,very_large,26,339.100000
dijkstra,js,very_large,27,334.300000
dijkstra,js,very_large,28,336.100000
dijkstra,js,very_large,29,345.100000
dijkstra,js,very_large,30,334.800000
dijkstra,wasm,very_large,1,455.300000
dijkstra,wasm,very_large,2,446.800000
dijkstra,wasm,very_large,3,444.200000
dijkstra,wasm,very_large,4,450.500000
dijkstra,wasm,very_large,5,447.200000
dijkstra,wasm,very_large,6,459.300000
dijkstra,wasm,very_large,7,469.800000
dijkstra,wasm,very_large,8,429.400000
dijkstra,wasm,very_large,9,425.200000
dijkstra,wasm,very_large,10,457.600000
dijkstra,wasm,very_large,11,507.400000
dijkstra,wasm,very_large,12,450.200000
dijkstra,wasm,very_large,13,482.500000
dijkstra,wasm,very_large,14,446.600000
dijkstra,wasm,very_large,15,504.900000
dijkstra,wasm,very_large,16,502.100000
dijkstra,wasm,very_large,17,505.400000
dijkstra,wasm,very_large,18,497.600000
dijkstra,wasm,very_large,19,486.000000
dijkstra,wasm,very_large,20,468.200000
dijkstra,wasm,very_large,21,471.400000
dijkstra,wasm,very_large,22,434.600000
dijkstra,wasm,very_large,23,476.800000
dijkstra,wasm,very_large,24,506.000000
dijkstra,wasm,very_large,25,484.300000
dijkstra,wasm,very_large,26,464.800000
dijkstra,wasm,very_large,27,455.600000
dijkstra,wasm,very_large,28,453.000000
dijkstra,wasm,very_large,29,448.900000
dijkstra,wasm,very_large,30,511.400000
matrix_multiplication,js,small,1,0.400000
matrix_multiplication,js,small,2,0.400000
matrix_multiplication,js,small,3,0.300000
matrix_multiplication,js,small,4,0.400000
matrix_multiplication,js,small,5,0.300000
matrix_multiplication,js,small,6,0.400000
matrix_multiplication,js,small,7,0.400000
matrix_multiplication,js,small,8,0.400000
matrix_multiplication,js,small,9,0.300000
matrix_multiplication,js,small,10,0.400000
matrix_multiplication,js,small,11,0.300000
matrix_multiplication,js,small,12,0.300000
matrix_multiplication,js,small,13,0.400000
matrix_multiplication,js,small,14,0.400000
matrix_multiplication,js,small,15,0.300000
matrix_multiplication,js,small,16,0.400000
matrix_multiplication,js,small,17,0.300000
matrix_multiplication,js,small,18,0.500000
matrix_multiplication,js,small,19,0.400000
matrix_multiplication,js,small,20,0.400000
matrix_multiplication,js,small,21,0.400000
matrix_multiplication,js,small,22,0.400000
matrix_multiplication,js,small,23,0.400000
matrix_multiplication,js,small,24,0.400000
matrix_multiplication,js,small,25,0.400000
matrix_multiplication,js,small,26,0.400000
matrix_multiplication,js,small,27,0.400000
matrix_multiplication,js,small,28,0.300000
matrix_multiplication,js,small,29,0.400000
matrix_multiplication,js,small,30,0.400000
matrix_multiplication,wasm,small,1,0.500000
matrix_multiplication,wasm,small,2,0.600000
matrix_multiplication,wasm,small,3,0.500000
matrix_multiplication,wasm,small,4,0.700000
matrix_multiplication,wasm,small,5,0.600000
matrix_multiplication,wasm,small,6,0.500000
matrix_multiplication,wasm,small,7,0.600000
matrix_multiplication,wasm,small,8,0.500000
matrix_multiplication,wasm,small,9,0.600000
matrix_multiplication,wasm,small,10,0.600000
matrix_multiplication,wasm,small,11,0.600000
matrix_multiplication,wasm,small,12,0.700000
matrix_multiplication,wasm,small,13,0.500000
matrix_multiplication,wasm,small,14,0.700000
matrix_multiplication,wasm,small,15,0.500000
matrix_multiplication,wasm,small,16,0.600000
matrix_multiplication,wasm,small,17,0.600000
matrix_multiplication,wasm,small,18,0.600000
matrix_multiplication,wasm,small,19,0.500000
matrix_multiplication,wasm,small,20,0.600000
matrix_multiplication,wasm,small,21,0.700000
matrix_multiplication,wasm,small,22,0.500000
matrix_multiplication,wasm,small,23,0.700000
matrix_multiplication,wasm,small,24,0.600000
matrix_multiplication,wasm,small,25,0.500000
matrix_multiplication,wasm,small,26,0.600000
matrix_multiplication,wasm,small,27,0.600000
matrix_multiplication,wasm,small,28,0.600000
matrix_multiplication,wasm,small,29,0.500000
matrix_multiplication,wasm,small,30,0.700000
matrix_multiplication,js,medium,1,22.600000
matrix_multiplication,js,medium,2,22.500000
matrix_multiplication,js,medium,3,22.300000
matrix_multiplication,js,medium,4,22.800000
matrix_multiplication,js,medium,5,22.800000
matrix_multiplication,js,medium,6,22.800000
matrix_multiplication,js,medium,7,22.700000
matrix_multiplication,js,medium,8,22.500000
matrix_multiplication,js,medium,9,22.500000
matrix_multiplication,js,medium,10,22.900000
matrix_multiplication,js,medium,11,22.800000
matrix_multiplication,js,medium,12,22.700000
matrix_multiplication,js,medium,13,22.700000
matrix_multiplication,js,medium,14,22.600000
matrix_multiplication,js,medium,15,22.600000
matrix_multiplication,js,medium,16,22.600000
matrix_multiplication,js,medium,17,22.400000
matrix_multiplication,js,medium,18,22.700000
matrix_multiplication,js,medium,19,22.700000
matrix_multiplication,js,medium,20,22.600000
matrix_multiplication,js,medium,21,22.700000
matrix_multiplication,js,medium,22,22.700000
matrix_multiplication,js,medium,23,22.800000
matrix_multiplication,js,medium,24,22.700000
matrix_multiplication,js,medium,25,22.600000
matrix_multiplication,js,medium,26,22.600000
matrix_multiplication,js,medium,27,22.600000
matrix_multiplication,js,medium,28,22.500000
matrix_multiplication,js,medium,29,22.500000
matrix_multiplication,js,medium,30,22.000000
matrix_multiplication,wasm,medium,1,38.300000
matrix_multiplication,wasm,medium,2,37.800000
matrix_multiplication,wasm,medium,3,37.500000
matrix_multiplication,wasm,medium,4,37.500000
matrix_multiplication,wasm,medium,5,37.500000
matrix_multiplication,wasm,medium,6,38.300000
matrix_multiplication,wasm,medium,7,38.000000
matrix_multiplication,wasm,medium,8,38.000000
matrix_multiplication,wasm,medium,9,37.900000
matrix_multiplication,wasm,medium,10,38.400000
matrix_multiplication,wasm,medium,11,37.900000
matrix_multiplication,wasm,medium,12,37.900000
matrix_multiplication,wasm,medium,13,37.600000
matrix_multiplication,wasm,medium,14,38.100000
matrix_multiplication,wasm,medium,15,38.300000
matrix_multiplication,wasm,medium,16,37.400000
matrix_multiplication,wasm,medium,17,37.900000
matrix_multiplication,wasm,medium,18,38.000000
matrix_multiplication,wasm,medium,19,37.700000
matrix_multiplication,wasm,medium,20,38.300000
matrix_multiplication,wasm,medium,21,38.200000
matrix_multiplication,wasm,medium,22,38.100000
matrix_multiplication,wasm,medium,23,38.000000
matrix_multiplication,wasm,medium,24,37.900000
matrix_multiplication,wasm,medium,25,37.900000
matrix_multiplication,wasm,medium,26,37.900000
matrix_multiplication,wasm,medium,27,38.000000
matrix_multiplication,wasm,medium,28,37.800000
matrix_multiplication,wasm,medium,29,37.800000
matrix_multiplication,wasm,medium,30,38.000000
matrix_multiplication,js,large,1,179.300000
matrix_multiplication,js,large,2,179.100000
matrix_multiplication,js,large,3,179.400000
matrix_multiplication,js,large,4,178.700000
matrix_multiplication,js,large,5,179.000000
matrix_multiplication,js,large,6,179.300000
matrix_multiplication,js,large,7,179.100000
matrix_multiplication,js,large,8,179.900000
matrix_multiplication,js,large,9,181.700000
matrix_multiplication,js,large,10,182.100000
matrix_multiplication,js,large,11,180.100000
matrix_multiplication,js,large,12,178.200000
matrix_multiplication,js,large,13,178.800000
matrix_multiplication,js,large,14,180.000000
matrix_multiplication,js,large,15,180.700000
matrix_multiplication,js,large,16,179.200000
matrix_multiplication,js,large,17,179.600000
matrix_multiplication,js,large,18,178.800000
matrix_multiplication,js,large,19,180.600000
matrix_multiplication,js,large,20,178.400000
matrix_multiplication,js,large,21,180.200000
matrix_multiplication,js,large,22,179.300000
matrix_multiplication,js,large,23,178.300000
matrix_multiplication,js,large,24,180.500000
matrix_multiplication,js,large,25,179.100000
matrix_multiplication,js,large,26,180.200000
matrix_multiplication,js,large,27,179.900000
matrix_multiplication,js,large,28,180.300000
matrix_multiplication,js,large,29,179.700000
matrix_multiplication,js,large,30,180.000000
matrix_multiplication,wasm,large,1,306.600000
matrix_multiplication,wasm,large,2,322.000000
matrix_multiplication,wasm,large,3,308.600000
matrix_multiplication,wasm,large,4,307.500000
matrix_multiplication,wasm,large,5,310.900000
matrix_multiplication,wasm,large,6,311.000000
matrix_multiplication,wasm,large,7,308.600000
matrix_multiplication,wasm,large,8,310.500000
matrix_multiplication,wasm,large,9,309.200000
matrix_multiplication,wasm,large,10,310.100000
matrix_multiplication,wasm,large,11,308.100000
matrix_multiplication,wasm,large,12,308.500000
matrix_multiplication,wasm,large,13,310.400000
matrix_multiplication,wasm,large,14,308.600000
matrix_multiplication,wasm,large,15,310.100000
matrix_multiplication,wasm,large,16,311.000000
matrix_multiplication,wasm,large,17,313.400000
matrix_multiplication,wasm,large,18,312.400000
matrix_multiplication,wasm,large,19,310.000000
matrix_multiplication,wasm,large,20,308.800000
matrix_multiplication,wasm,large,21,309.200000
matrix_multiplication,wasm,large,22,309.100000
matrix_multiplication,wasm,large,23,309.100000
matrix_multiplication,wasm,large,24,310.100000
matrix_multiplication,wasm,large,25,309.300000
matrix_multiplication,wasm,large,26,309.900000
matrix_multiplication,wasm,large,27,309.800000
matrix_multiplication,wasm,large,28,309.300000
matrix_multiplication,wasm,large,29,309.800000
matrix_multiplication,wasm,large,30,310.200000
matrix_multiplication,js,very_large,1,2334.700000
matrix_multiplication,js,very_large,2,2307.900000
matrix_multiplication,js,very_large,3,2315.600000
matrix_multiplication,js,very_large,4,2283.600000
matrix_multiplication,js,very_large,5,2295.400000
matrix_multiplication,js,very_large,6,2323.200000
matrix_multiplication,js,very_large,7,2279.200000
matrix_multiplication,js,very_large,8,2330.200000
matrix_multiplication,js,very_large,9,2302.200000
matrix_multiplication,js,very_large,10,2287.900000
matrix_multiplication,js,very_large,11,2326.200000
matrix_multiplication,js,very_large,12,2302.400000
matrix_multiplication,js,very_large,13,2300.000000
matrix_multiplication,js,very_large,14,2335.600000
matrix_multiplication,js,very_large,15,2388.700000
matrix_multiplication,js,very_large,16,2338.000000
matrix_multiplication,js,very_large,17,2360.700000
matrix_multiplication,js,very_large,18,2356.100000
matrix_multiplication,js,very_large,19,2351.500000
matrix_multiplication,js,very_large,20,2517.200000
matrix_multiplication,js,very_large,21,2531.200000
matrix_multiplication,js,very_large,22,2685.300000
matrix_multiplication,js,very_large,23,2529.300000
matrix_multiplication,js,very_large,24,2486.700000
matrix_multiplication,js,very_large,25,2375.900000
matrix_multiplication,js,very_large,26,2383.600000
matrix_multiplication,js,very_large,27,2344.800000
matrix_multiplication,js,very_large,28,2537.700000
matrix_multiplication,js,very_large,29,2602.800000
matrix_multiplication,js,very_large,30,2533.600000
matrix_multiplication,wasm,very_large,1,3486.100000
matrix_multiplication,wasm,very_large,2,3465.700000
matrix_multiplication,wasm,very_large,3,3575.600000
matrix_multiplication,wasm,very_large,4,3528.400000
matrix_multiplication,wasm,very_large,5,3444.400000
matrix_multiplication,wasm,very_large,6,3521.500000
matrix_multiplication,wasm,very_large,7,3700.900000
matrix_multiplication,wasm,very_large,8,3891.100000
matrix_multiplication,wasm,very_large,9,3696.100000
matrix_multiplication,wasm,very_large,10,3627.700000
matrix_multiplication,wasm,very_large,11,3678.600000
matrix_multiplication,wasm,very_large,12,3852.400000
matrix_multiplication,wasm,very_large,13,3671.300000
matrix_multiplication,wasm,very_large,14,3634.800000
matrix_multiplication,wasm,very_large,15,3756.900000
matrix_multiplication,wasm,very_large,16,3832.500000
matrix_multiplication,wasm,very_large,17,3937.200000
matrix_multiplication,wasm,very_large,18,3589.700000
matrix_multiplication,wasm,very_large,19,3601.900000
matrix_multiplication,wasm,very_large,20,3568.600000
matrix_multiplication,wasm,very_large,21,3539.600000
matrix_multiplication,wasm,very_large,22,3719.600000
matrix_multiplication,wasm,very_large,23,3728.000000
matrix_multiplication,wasm,very_large,24,3625.400000
matrix_multiplication,wasm,very_large,25,3574.600000
matrix_multiplication,wasm,very_large,26,3661.600000
matrix_multiplication,wasm,very_large,27,3698.800000
matrix_multiplication,wasm,very_large,28,3561.900000
matrix_multiplication,wasm,very_large,29,3681.300000
matrix_multiplication,wasm,very_large,30,3601.200000
